songId,title,artist,bpm,category,imageName,isNew,isLocked,searchAcronyms,sheetType,difficulty,level,internalLevelValue,noteDesigner,noteTap,noteHold,noteSlide,noteTouch,noteBreak,noteTotal,regionJp,regionIntl,regionUsa,regionCn,isSpecial,version,internalId,releaseDate
11048,ナイト・オブ・ナイツ (Cranky Remix),ビートまりお × Cranky,180,东方Project,,false,,,dx,expert,10,10.4,某S氏,386,47,27,53,35,548,,,,,,maimai でらっくす,11048,
11048,ナイト・オブ・ナイツ (Cranky Remix),ビートまりお × Cranky,180,东方Project,,false,,,dx,master,13,13.2,小鳥遊さん,571,33,50,127,30,811,,,,,,maimai でらっくす,11048,
11049,Bad Apple!! feat.nomico (REDALiCE Remix),Masayoshi Minoshima × REDALiCE,170,东方Project,,false,,,dx,basic,3,3,-,127,5,2,17,4,155,,,,,,maimai でらっくす,11049,
11049,Bad Apple!! feat.nomico (REDALiCE Remix),Masayoshi Minoshima × REDALiCE,170,东方Project,,false,,,dx,advanced,7,7.5,-,226,20,11,35,14,306,,,,,,maimai でらっくす,11049,
11049,Bad Apple!! feat.nomico (REDALiCE Remix),Masayoshi Minoshima × REDALiCE,170,东方Project,,false,,,dx,expert,10,10.5,シチミヘルツ,360,48,20,53,14,495,,,,,,maimai でらっくす,11049,
11049,Bad Apple!! feat.nomico (REDALiCE Remix),Masayoshi Minoshima × REDALiCE,170,东方Project,,false,,,dx,master,12+,12.6,某S氏,404,47,155,92,16,714,,,,,,maimai でらっくす,11049,
11050,Strobe♡Girl,colate,190,niconico & VOCALOID,,false,,,dx,basic,2,2,-,59,11,3,16,1,90,,,,,,maimai でらっくす,11050,
11050,Strobe♡Girl,colate,190,niconico & VOCALOID,,false,,,dx,advanced,7,7.2,-,226,7,22,23,6,284,,,,,,maimai でらっくす,11050,
11050,Strobe♡Girl,colate,190,niconico & VOCALOID,,false,,,dx,expert,10,10,華火職人,251,52,16,35,27,381,,,,,,maimai でらっくす,11050,
11050,Strobe♡Girl,colate,190,niconico & VOCALOID,,false,,,dx,master,12+,12.6,小鳥遊さん,408,67,68,32,22,597,,,,,,maimai でらっくす,11050,
11051,Destr0yer,削除 feat. Nikki Simmons,90,其他游戏,,false,,,dx,basic,2,2,-,78,18,1,16,3,116,,,,,,maimai でらっくす,11051,
11051,Destr0yer,削除 feat. Nikki Simmons,90,其他游戏,,false,,,dx,advanced,7+,7.8,-,189,29,9,35,9,271,,,,,,maimai でらっくす,11051,
11051,Destr0yer,削除 feat. Nikki Simmons,90,其他游戏,,false,,,dx,expert,11,11.2,はっぴー,285,36,37,80,2,440,,,,,,maimai でらっくす,11051,
11051,Destr0yer,削除 feat. Nikki Simmons,90,其他游戏,,false,,,dx,master,12+,12.9,サファ太,364,53,66,114,5,602,,,,,,maimai でらっくす,11051,
11052,グリーンライツ・セレナーデ,Omoi feat. 初音ミク,200,niconico & VOCALOID,,false,,,dx,basic,3,3,-,129,6,2,4,4,145,,,,,,maimai でらっくす,11052,
11052,グリーンライツ・セレナーデ,Omoi feat. 初音ミク,200,niconico & VOCALOID,,false,,,dx,advanced,7,7.5,-,324,16,6,13,10,369,,,,,,maimai でらっくす,11052,
11052,グリーンライツ・セレナーデ,Omoi feat. 初音ミク,200,niconico & VOCALOID,,false,,,dx,expert,10,10.3,華火職人,458,49,23,42,41,613,,,,,,maimai でらっくす,11052,
11052,グリーンライツ・セレナーデ,Omoi feat. 初音ミク,200,niconico & VOCALOID,,false,,,dx,master,12+,12.7,はっぴー,568,17,137,128,11,861,,,,,,maimai でらっくす,11052,
11058,デンパラダイム,lumo,220,niconico & VOCALOID,,false,,,dx,basic,3,3,-,95,20,6,28,4,153,,,,,,maimai でらっくす,11058,
11058,デンパラダイム,lumo,220,niconico & VOCALOID,,false,,,dx,advanced,7+,7.9,-,244,32,13,11,16,316,,,,,,maimai でらっくす,11058,
11058,デンパラダイム,lumo,220,niconico & VOCALOID,,false,,,dx,expert,11+,11.7,小鳥遊さん,513,68,37,56,30,704,,,,,,maimai でらっくす,11058,
11058,デンパラダイム,lumo,220,niconico & VOCALOID,,false,,,dx,master,13,13.3,はっぴー,458,112,76,155,11,812,,,,,,maimai でらっくす,11058,
11059,骸骨楽団とリリア,トーマ,260,niconico & VOCALOID,,false,,,dx,basic,3,3,-,122,16,2,8,4,152,,,,,,maimai でらっくす,11059,
11059,骸骨楽団とリリア,トーマ,260,niconico & VOCALOID,,false,,,dx,advanced,7+,7.8,-,227,22,18,15,12,294,,,,,,maimai でらっくす,11059,
11059,骸骨楽団とリリア,トーマ,260,niconico & VOCALOID,,false,,,dx,expert,11,11.3,サファ太,446,81,22,30,8,587,,,,,,maimai でらっくす,11059,
11059,骸骨楽団とリリア,トーマ,260,niconico & VOCALOID,,false,,,dx,master,13,13.4,小鳥遊さん,508,74,65,47,30,724,,,,,,maimai でらっくす,11059,
11060,星屑ユートピア,otetsu,240,niconico & VOCALOID,,false,,,dx,basic,3,3,-,144,16,1,6,3,170,,,,,,maimai でらっくす,11060,
11060,星屑ユートピア,otetsu,240,niconico & VOCALOID,,false,,,dx,advanced,7,7.5,-,292,11,6,18,4,331,,,,,,maimai でらっくす,11060,
11060,星屑ユートピア,otetsu,240,niconico & VOCALOID,,false,,,dx,expert,10+,10.8,某S氏,444,79,46,82,10,661,,,,,,maimai でらっくす,11060,
11060,星屑ユートピア,otetsu,240,niconico & VOCALOID,,false,,,dx,master,12+,12.7,玉子豆腐,563,59,69,95,4,790,,,,,,maimai でらっくす,11060,
11061,アマツキツネ,まらしぃ,190,niconico & VOCALOID,,false,,,dx,basic,2,2,-,86,12,8,15,4,125,,,,,,maimai でらっくす,11061,
11061,アマツキツネ,まらしぃ,190,niconico & VOCALOID,,false,,,dx,advanced,7,7.5,-,220,17,10,30,12,289,,,,,,maimai でらっくす,11061,
11061,アマツキツネ,まらしぃ,190,niconico & VOCALOID,,false,,,dx,expert,9,9.2,Jack,384,30,39,26,10,489,,,,,,maimai でらっくす,11061,
11061,アマツキツネ,まらしぃ,190,niconico & VOCALOID,,false,,,dx,master,11+,11.9,はっぴー,456,45,86,66,8,661,,,,,,maimai でらっくす,11061,
11064,"Little ""Sister"" Bitch",t+pazolite,185,东方Project,,false,,,dx,basic,4,4,-,157,13,4,17,5,196,,,,,,maimai でらっくす,11064,
11064,"Little ""Sister"" Bitch",t+pazolite,185,东方Project,,false,,,dx,advanced,7+,7.8,-,267,14,7,50,20,358,,,,,,maimai でらっくす,11064,
11064,"Little ""Sister"" Bitch",t+pazolite,185,东方Project,,false,,,dx,expert,11,11.1,華火職人,342,83,39,84,25,573,,,,,,maimai でらっくす,11064,
11064,"Little ""Sister"" Bitch",t+pazolite,185,东方Project,,false,,,dx,master,13+,13.8,チャン@DP皆伝,644,25,98,66,33,866,,,,,,maimai でらっくす,11064,
11065,Yakumo >>JOINT STRUGGLE (2019 Update),くっちー (DARKSIDE APPROACH),187,东方Project,,false,,,dx,basic,4,4,-,123,15,6,18,2,164,,,,,,maimai でらっくす,11065,
11065,Yakumo >>JOINT STRUGGLE (2019 Update),くっちー (DARKSIDE APPROACH),187,东方Project,,false,,,dx,advanced,7+,7.8,-,279,18,9,29,20,355,,,,,,maimai でらっくす,11065,
11065,Yakumo >>JOINT STRUGGLE (2019 Update),くっちー (DARKSIDE APPROACH),187,东方Project,,false,,,dx,expert,11,11.1,Jack,404,37,47,16,10,514,,,,,,maimai でらっくす,11065,
11065,Yakumo >>JOINT STRUGGLE (2019 Update),くっちー (DARKSIDE APPROACH),187,东方Project,,false,,,dx,master,13+,13.9,小鳥遊さん,779,53,33,114,50,1029,,,,,,maimai でらっくす,11065,
11066,げきオコスティックファイナリアリティぷんぷんマスタースパーク,ARM (IOSYS),200,东方Project,,false,,,dx,basic,3,3,-,119,10,2,10,5,146,,,,,,maimai でらっくす,11066,
11066,げきオコスティックファイナリアリティぷんぷんマスタースパーク,ARM (IOSYS),200,东方Project,,false,,,dx,advanced,7,7.5,-,240,32,12,16,14,314,,,,,,maimai でらっくす,11066,
11066,げきオコスティックファイナリアリティぷんぷんマスタースパーク,ARM (IOSYS),200,东方Project,,false,,,dx,expert,10,10.2,はっぴー,238,74,40,16,20,388,,,,,,maimai でらっくす,11066,
11066,げきオコスティックファイナリアリティぷんぷんマスタースパーク,ARM (IOSYS),200,东方Project,,false,,,dx,master,12+,12.8,某S氏,498,55,80,9,27,669,,,,,,maimai でらっくす,11066,
11067,CocktaiL,XYZ,128,niconico & VOCALOID,,false,,,dx,basic,2,2,-,97,11,3,8,4,123,,,,,,maimai でらっくす,11067,
11067,CocktaiL,XYZ,128,niconico & VOCALOID,,false,,,dx,advanced,6,6.5,-,188,20,9,11,20,248,,,,,,maimai でらっくす,11067,
11067,CocktaiL,XYZ,128,niconico & VOCALOID,,false,,,dx,expert,9,9,シチミヘルツ,183,56,33,40,10,322,,,,,,maimai でらっくす,11067,
11067,CocktaiL,XYZ,128,niconico & VOCALOID,,false,,,dx,master,12+,12.7,Jack,523,44,77,15,14,673,,,,,,maimai でらっくす,11067,
11069,太陽系デスコ,ナユタン星人,150,niconico & VOCALOID,,false,,,dx,basic,4,4,-,151,18,2,8,5,184,,,,,,maimai でらっくす,11069,
11069,太陽系デスコ,ナユタン星人,150,niconico & VOCALOID,,false,,,dx,advanced,6,6.7,-,243,44,4,19,20,330,,,,,,maimai でらっくす,11069,
11069,太陽系デスコ,ナユタン星人,150,niconico & VOCALOID,,false,,,dx,expert,9+,9.7,サファ太,373,39,48,24,16,500,,,,,,maimai でらっくす,11069,
11069,太陽系デスコ,ナユタン星人,150,niconico & VOCALOID,,false,,,dx,master,12,12,はっぴー,466,28,108,98,13,713,,,,,,maimai でらっくす,11069,
11070,だからパンを焼いたんだ,あわのあゆむ,170,niconico & VOCALOID,,false,,,dx,basic,3,3,-,85,19,2,25,5,136,,,,,,maimai でらっくす,11070,
11070,だからパンを焼いたんだ,あわのあゆむ,170,niconico & VOCALOID,,false,,,dx,advanced,6,6.5,-,228,32,14,28,8,310,,,,,,maimai でらっくす,11070,
11070,だからパンを焼いたんだ,あわのあゆむ,170,niconico & VOCALOID,,false,,,dx,expert,9,9.3,畳返し,283,67,40,31,8,429,,,,,,maimai でらっくす,11070,
11070,だからパンを焼いたんだ,あわのあゆむ,170,niconico & VOCALOID,,false,,,dx,master,12,12,はっぴー,608,17,97,66,13,801,,,,,,maimai でらっくす,11070,
11073,アカリがやってきたぞっ,GYARI,136,niconico & VOCALOID,,false,,,dx,basic,3,3,-,145,10,3,8,9,175,,,,,,maimai でらっくす,11073,
11073,アカリがやってきたぞっ,GYARI,136,niconico & VOCALOID,,false,,,dx,advanced,6,6.7,-,252,22,14,15,12,315,,,,,,maimai でらっくす,11073,
11073,アカリがやってきたぞっ,GYARI,136,niconico & VOCALOID,,false,,,dx,expert,10,10.3,華火職人,347,80,59,51,23,560,,,,,,maimai でらっくす,11073,
11073,アカリがやってきたぞっ,GYARI,136,niconico & VOCALOID,,false,,,dx,master,12+,12.7,Moon Strix,353,52,119,97,11,632,,,,,,maimai でらっくす,11073,
11075,プナイプナイせんそう,立秋 feat.ちょこ,271,其他游戏,,false,,,dx,basic,6,6,-,146,31,2,28,16,223,,,,,,maimai でらっくす,11075,
11075,プナイプナイせんそう,立秋 feat.ちょこ,271,其他游戏,,false,,,dx,advanced,8,8.5,-,230,18,14,61,21,344,,,,,,maimai でらっくす,11075,
11075,プナイプナイせんそう,立秋 feat.ちょこ,271,其他游戏,,false,,,dx,expert,11+,11.8,小鳥遊さん,457,20,20,54,33,584,,,,,,maimai でらっくす,11075,
11075,プナイプナイせんそう,立秋 feat.ちょこ,271,其他游戏,,false,,,dx,master,13+,13.8,シチミヘルツ,457,34,114,143,55,803,,,,,,maimai でらっくす,11075,
11077,デビル☆アイドル,アイラ（CV：三森すずこ）シマ（CV:井口裕香）はな（CV:花澤香菜）,180,流行&动漫,,false,,,dx,basic,4,4,-,69,5,6,6,6,92,,,,,,maimai でらっくす,11077,
11077,デビル☆アイドル,アイラ（CV：三森すずこ）シマ（CV:井口裕香）はな（CV:花澤香菜）,180,流行&动漫,,false,,,dx,advanced,7,7,-,209,10,5,7,22,253,,,,,,maimai でらっくす,11077,
11077,デビル☆アイドル,アイラ（CV：三森すずこ）シマ（CV:井口裕香）はな（CV:花澤香菜）,180,流行&动漫,,false,,,dx,expert,9+,9.7,シチミヘルツ,215,52,10,23,15,315,,,,,,maimai でらっくす,11077,
11077,デビル☆アイドル,アイラ（CV：三森すずこ）シマ（CV:井口裕香）はな（CV:花澤香菜）,180,流行&动漫,,false,,,dx,master,12+,12.7,某S氏,271,68,58,28,14,439,,,,,,maimai でらっくす,11077,
11078,quiet room,有機酸,93,niconico & VOCALOID,,false,,,dx,basic,2,2,-,121,5,2,18,2,148,,,,,,maimai でらっくす,11078,
11078,quiet room,有機酸,93,niconico & VOCALOID,,false,,,dx,advanced,6,6.2,-,132,15,9,21,6,183,,,,,,maimai でらっくす,11078,
11078,quiet room,有機酸,93,niconico & VOCALOID,,false,,,dx,expert,8+,8.8,シチミヘルツ,132,23,50,46,6,257,,,,,,maimai でらっくす,11078,
11078,quiet room,有機酸,93,niconico & VOCALOID,,false,,,dx,master,12,12.5,はっぴー,324,30,92,72,3,521,,,,,,maimai でらっくす,11078,
11080,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,音击&中二节奏,,false,,,dx,basic,3,3,-,120,15,4,14,3,156,,,,,,maimai でらっくす,11080,
11080,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,音击&中二节奏,,false,,,dx,advanced,7,7.5,-,253,43,11,17,14,338,,,,,,maimai でらっくす,11080,
11080,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,音击&中二节奏,,false,,,dx,expert,9,9.5,サファ太,328,64,20,62,6,480,,,,,,maimai でらっくす,11080,
11080,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,音击&中二节奏,,false,,,dx,master,12,12,ロシェ@ペンギン,352,61,90,59,12,574,,,,,,maimai でらっくす,11080,
11081,サンバランド,SAMBA MASTER 佐藤,132,其他游戏,,false,,,dx,basic,3,3,-,88,6,4,6,8,112,,,,,,maimai でらっくす,11081,
11081,サンバランド,SAMBA MASTER 佐藤,132,其他游戏,,false,,,dx,advanced,7,7,-,233,36,3,12,10,294,,,,,,maimai でらっくす,11081,
11081,サンバランド,SAMBA MASTER 佐藤,132,其他游戏,,false,,,dx,expert,11,11,サファ太,378,51,42,12,19,502,,,,,,maimai でらっくす,11081,
11081,サンバランド,SAMBA MASTER 佐藤,132,其他游戏,,false,,,dx,master,12+,12.8,小鳥遊さん,526,88,41,24,21,700,,,,,,maimai でらっくす,11081,
11083,サヨナラチェーンソー,くらげP,154,niconico & VOCALOID,,false,,,dx,basic,4,4,-,112,12,7,12,9,152,,,,,,maimai でらっくす,11083,
11083,サヨナラチェーンソー,くらげP,154,niconico & VOCALOID,,false,,,dx,advanced,6,6.8,-,287,9,11,21,8,336,,,,,,maimai でらっくす,11083,
11083,サヨナラチェーンソー,くらげP,154,niconico & VOCALOID,,false,,,dx,expert,9+,9.8,はっぴー,357,85,43,35,14,534,,,,,,maimai でらっくす,11083,
11083,サヨナラチェーンソー,くらげP,154,niconico & VOCALOID,,false,,,dx,master,12,12.5,はっぴー,507,79,107,71,10,774,,,,,,maimai でらっくす,11083,
11084,イカサマライフゲイム,kemu,200,niconico & VOCALOID,,false,,,dx,basic,4,4,-,145,17,5,6,8,181,,,,,,maimai でらっくす,11084,
11084,イカサマライフゲイム,kemu,200,niconico & VOCALOID,,false,,,dx,advanced,7+,7.8,-,294,23,15,27,13,372,,,,,,maimai でらっくす,11084,
11084,イカサマライフゲイム,kemu,200,niconico & VOCALOID,,false,,,dx,expert,10+,10.6,華火職人,467,51,42,61,24,645,,,,,,maimai でらっくす,11084,
11084,イカサマライフゲイム,kemu,200,niconico & VOCALOID,,false,,,dx,master,12+,12.9,すきやき奉行,593,51,114,65,31,854,,,,,,maimai でらっくす,11084,
11085,Halcyon,xi,191,其他游戏,,false,,,dx,basic,3,3,-,105,16,2,26,4,153,,,,,,maimai でらっくす,11085,
11085,Halcyon,xi,191,其他游戏,,false,,,dx,advanced,8,8.5,-,304,34,14,47,8,407,,,,,,maimai でらっくす,11085,
11085,Halcyon,xi,191,其他游戏,,false,,,dx,expert,11,11.4,うさぎランドリー,419,54,63,61,37,634,,,,,,maimai でらっくす,11085,
11085,Halcyon,xi,191,其他游戏,,false,,,dx,master,13,13.5,ぴちネコ,700,53,83,154,17,1007,,,,,,maimai でらっくす,11085,
11086,だれかの心臓になれたなら,ユリイ・カノン feat.GUMI,145,niconico & VOCALOID,,false,,,dx,basic,3,3,-,141,7,2,6,5,161,,,,,,maimai でらっくす,11086,
11086,だれかの心臓になれたなら,ユリイ・カノン feat.GUMI,145,niconico & VOCALOID,,false,,,dx,advanced,6,6.5,-,231,27,11,12,8,289,,,,,,maimai でらっくす,11086,
11086,だれかの心臓になれたなら,ユリイ・カノン feat.GUMI,145,niconico & VOCALOID,,false,,,dx,expert,9,9.2,はっぴー,318,34,68,61,11,492,,,,,,maimai でらっくす,11086,
11086,だれかの心臓になれたなら,ユリイ・カノン feat.GUMI,145,niconico & VOCALOID,,false,,,dx,master,11+,11.9,サファ太,496,49,76,97,11,729,,,,,,maimai でらっくす,11086,
11087,幾望の月,なきゃむりゃ,276,niconico & VOCALOID,,false,,,dx,basic,4,4,-,130,26,5,5,3,169,,,,,,maimai でらっくす,11087,
11087,幾望の月,なきゃむりゃ,276,niconico & VOCALOID,,false,,,dx,advanced,7+,7.7,-,294,12,12,17,8,343,,,,,,maimai でらっくす,11087,
11087,幾望の月,なきゃむりゃ,276,niconico & VOCALOID,,false,,,dx,expert,10+,10.7,ぴちネコ,382,63,27,56,24,552,,,,,,maimai でらっくす,11087,
11087,幾望の月,なきゃむりゃ,276,niconico & VOCALOID,,false,,,dx,master,12+,12.8,小鳥遊さん,610,39,37,43,26,755,,,,,,maimai でらっくす,11087,
11088,39みゅーじっく！,みきとP,130,niconico & VOCALOID,,false,,,dx,basic,3,3,-,77,8,4,22,7,118,,,,,,maimai でらっくす,11088,
11088,39みゅーじっく！,みきとP,130,niconico & VOCALOID,,false,,,dx,advanced,6,6.2,-,187,11,8,13,23,242,,,,,,maimai でらっくす,11088,
11088,39みゅーじっく！,みきとP,130,niconico & VOCALOID,,false,,,dx,expert,9,9.3,小鳥遊さん,301,40,27,44,21,433,,,,,,maimai でらっくす,11088,
11088,39みゅーじっく！,みきとP,130,niconico & VOCALOID,,false,,,dx,master,11+,11.8,シチミヘルツ,367,24,68,101,14,574,,,,,,maimai でらっくす,11088,
11089,STEEL TRANSONIC,BlackY vs. WAiKURO,236,舞萌,,false,,,dx,basic,6,6,-,188,7,7,9,11,222,,,,,,maimai でらっくす Splash,11089,
11089,STEEL TRANSONIC,BlackY vs. WAiKURO,236,舞萌,,false,,,dx,advanced,8+,8.8,-,310,38,17,32,14,411,,,,,,maimai でらっくす Splash,11089,
11089,STEEL TRANSONIC,BlackY vs. WAiKURO,236,舞萌,,false,,,dx,expert,13,13,シチミヘルツ,548,88,32,3,33,704,,,,,,maimai でらっくす Splash,11089,
11089,STEEL TRANSONIC,BlackY vs. WAiKURO,236,舞萌,,false,,,dx,master,14,14.3,小鳥遊さん,687,97,85,77,57,1003,,,,,,maimai でらっくす Splash,11089,
11090,Flashkick,Yooh,175,舞萌,,false,,,dx,basic,5,5,-,136,8,7,24,4,179,,,,,,maimai でらっくす Splash,11090,
11090,Flashkick,Yooh,175,舞萌,,false,,,dx,advanced,7+,7.9,-,219,24,18,39,6,306,,,,,,maimai でらっくす Splash,11090,
11090,Flashkick,Yooh,175,舞萌,,false,,,dx,expert,11,11.2,サファ太,392,66,71,27,23,579,,,,,,maimai でらっくす Splash,11090,
11090,Flashkick,Yooh,175,舞萌,,false,,,dx,master,13,13.2,華火職人,504,62,88,99,45,798,,,,,,maimai でらっくす Splash,11090,
11091,Stardust Memories,Maozon,180,舞萌,,false,,,dx,basic,4,4,-,87,11,10,38,3,149,,,,,,maimai でらっくす Splash,11091,
11091,Stardust Memories,Maozon,180,舞萌,,false,,,dx,advanced,7+,7.7,-,155,46,22,12,10,245,,,,,,maimai でらっくす Splash,11091,
11091,Stardust Memories,Maozon,180,舞萌,,false,,,dx,expert,10+,10.8,華火職人,300,35,40,38,37,450,,,,,,maimai でらっくす Splash,11091,
11091,Stardust Memories,Maozon,180,舞萌,,false,,,dx,master,13,13,シチミヘルツ,437,86,74,72,23,692,,,,,,maimai でらっくす Splash,11091,
11092,My My My,C-Show,175,舞萌,,false,,,dx,basic,4,4,-,148,11,3,13,5,180,,,,,,maimai でらっくす Splash,11092,
11092,My My My,C-Show,175,舞萌,,false,,,dx,advanced,7+,7.8,-,227,40,8,17,5,297,,,,,,maimai でらっくす Splash,11092,
11092,My My My,C-Show,175,舞萌,,false,,,dx,expert,11,11,華火職人,333,46,35,66,27,507,,,,,,maimai でらっくす Splash,11092,
11092,My My My,C-Show,175,舞萌,,false,,,dx,master,13+,13.7,Jack,581,79,67,65,24,816,,,,,,maimai でらっくす Splash,11092,
11093,UniTas,"Masahiro ""Godspeed"" Aoki VS Kai",205,舞萌,,false,,,dx,basic,5,5,-,189,21,14,10,4,238,,,,,,maimai でらっくす,11093,
11093,UniTas,"Masahiro ""Godspeed"" Aoki VS Kai",205,舞萌,,false,,,dx,advanced,8,8.5,-,329,29,22,36,15,431,,,,,,maimai でらっくす,11093,
11093,UniTas,"Masahiro ""Godspeed"" Aoki VS Kai",205,舞萌,,false,,,dx,expert,11+,11.8,はっぴー,586,71,63,25,17,762,,,,,,maimai でらっくす,11093,
11093,UniTas,"Masahiro ""Godspeed"" Aoki VS Kai",205,舞萌,,false,,,dx,master,14,14.4,シチミヘルツ,887,63,116,37,70,1173,,,,,,maimai でらっくす,11093,
11094,ここからはじまるプロローグ。,ああああ,182,舞萌,,false,,,dx,basic,4,4,-,84,17,5,21,4,131,,,,,,maimai でらっくす,11094,
11094,ここからはじまるプロローグ。,ああああ,182,舞萌,,false,,,dx,advanced,7+,7.8,-,169,41,12,35,7,264,,,,,,maimai でらっくす,11094,
11094,ここからはじまるプロローグ。,ああああ,182,舞萌,,false,,,dx,expert,10+,10.7,サファ太,354,36,16,47,24,477,,,,,,maimai でらっくす,11094,
11094,ここからはじまるプロローグ。,ああああ,182,舞萌,,false,,,dx,master,13,13.4,華火職人,448,56,46,62,30,642,,,,,,maimai でらっくす,11094,
11095,絡めトリック利己ライザー,じーざす（ワンダフル☆オポチュニティ！）feat.Kradness,150,舞萌,,false,,,dx,basic,4,4,-,159,17,4,12,6,198,,,,,,maimai でらっくす,11095,
11095,絡めトリック利己ライザー,じーざす（ワンダフル☆オポチュニティ！）feat.Kradness,150,舞萌,,false,,,dx,advanced,7+,7.8,-,258,33,6,40,16,353,,,,,,maimai でらっくす,11095,
11095,絡めトリック利己ライザー,じーざす（ワンダフル☆オポチュニティ！）feat.Kradness,150,舞萌,,false,,,dx,expert,10+,10.8,シチミヘルツ,342,82,39,45,21,529,,,,,,maimai でらっくす,11095,
11095,絡めトリック利己ライザー,じーざす（ワンダフル☆オポチュニティ！）feat.Kradness,150,舞萌,,false,,,dx,master,12+,12.7,小鳥遊さん,467,165,43,67,29,771,,,,,,maimai でらっくす,11095,
11096,モ°ルモ°ル,sasakure.UK,256,舞萌,,false,,,dx,basic,6,6,-,200,10,4,22,4,240,,,,,,maimai でらっくす,11096,
11096,モ°ルモ°ル,sasakure.UK,256,舞萌,,false,,,dx,advanced,8,8.2,-,295,30,22,31,12,390,,,,,,maimai でらっくす,11096,
11096,モ°ルモ°ル,sasakure.UK,256,舞萌,,false,,,dx,expert,12,12.2,小鳥遊さん,553,39,15,57,44,708,,,,,,maimai でらっくす,11096,
11096,モ°ルモ°ル,sasakure.UK,256,舞萌,,false,,,dx,master,13+,13.9,サファ太,622,50,107,106,30,915,,,,,,maimai でらっくす,11096,
11097,ブレインジャックシンドローム,かいりきベア feat.利香,204,舞萌,,false,,,dx,basic,4,4,-,140,20,8,12,4,184,,,,,,maimai でらっくす Splash,11097,
11097,ブレインジャックシンドローム,かいりきベア feat.利香,204,舞萌,,false,,,dx,advanced,7+,7.8,-,261,31,18,28,2,340,,,,,,maimai でらっくす Splash,11097,
11097,ブレインジャックシンドローム,かいりきベア feat.利香,204,舞萌,,false,,,dx,expert,10+,10.6,サファ太,426,77,25,83,26,637,,,,,,maimai でらっくす Splash,11097,
11097,ブレインジャックシンドローム,かいりきベア feat.利香,204,舞萌,,false,,,dx,master,13,13.3,シチミッピー,747,34,150,30,57,1018,,,,,,maimai でらっくす Splash,11097,
11098,共鳴,SADA 2Futureanthem feat. ellie,174,舞萌,,false,,,dx,basic,4,4,-,103,13,9,15,6,146,,,,,,maimai でらっくす Splash,11098,
11098,共鳴,SADA 2Futureanthem feat. ellie,174,舞萌,,false,,,dx,advanced,7,7,-,197,32,14,32,1,276,,,,,,maimai でらっくす Splash,11098,
11098,共鳴,SADA 2Futureanthem feat. ellie,174,舞萌,,false,,,dx,expert,10,10.5,はっぴー,354,70,38,22,5,489,,,,,,maimai でらっくす Splash,11098,
11098,共鳴,SADA 2Futureanthem feat. ellie,174,舞萌,,false,,,dx,master,13,13.2,Safata.Hz,472,34,87,52,24,669,,,,,,maimai でらっくす Splash,11098,
11099,Ututu,中山真斗,172,舞萌,,false,,,dx,basic,4,4,-,115,9,7,18,2,151,,,,,,maimai でらっくす Splash,11099,
11099,Ututu,中山真斗,172,舞萌,,false,,,dx,advanced,7,7.5,-,230,33,12,34,2,311,,,,,,maimai でらっくす Splash,11099,
11099,Ututu,中山真斗,172,舞萌,,false,,,dx,expert,10,10.2,はっぴー,291,89,26,11,2,419,,,,,,maimai でらっくす Splash,11099,
11099,Ututu,中山真斗,172,舞萌,,false,,,dx,master,12+,12.9,ぴちネコ,349,49,89,123,23,633,,,,,,maimai でらっくす Splash,11099,
11100,シエルブルーマルシェ,OSTER project feat. かなたん,180,舞萌,,false,,,dx,basic,3,3,-,70,22,4,21,6,123,,,,,,maimai でらっくす Splash,11100,
11100,シエルブルーマルシェ,OSTER project feat. かなたん,180,舞萌,,false,,,dx,advanced,7,7.4,-,210,27,13,23,2,275,,,,,,maimai でらっくす Splash,11100,
11100,シエルブルーマルシェ,OSTER project feat. かなたん,180,舞萌,,false,,,dx,expert,10,10.4,某S氏,251,67,31,38,7,394,,,,,,maimai でらっくす Splash,11100,
11100,シエルブルーマルシェ,OSTER project feat. かなたん,180,舞萌,,false,,,dx,master,12+,12.8,はっぴー,370,70,81,27,17,565,,,,,,maimai でらっくす Splash,11100,
11100,シエルブルーマルシェ,OSTER project feat. かなたん,180,舞萌,,false,,,dx,remaster,13+,13.7,はっぴー,198,1,216,1,7,423,,,,,,maimai でらっくす Splash,11100,
11101,GRÄNDIR,Rigel Theatre feat. ミーウェル,170,舞萌,,false,,,dx,basic,4,4,-,109,10,8,26,4,157,,,,,,maimai でらっくす Splash,11101,
11101,GRÄNDIR,Rigel Theatre feat. ミーウェル,170,舞萌,,false,,,dx,advanced,7+,7.8,-,259,38,18,45,16,376,,,,,,maimai でらっくす Splash,11101,
11101,GRÄNDIR,Rigel Theatre feat. ミーウェル,170,舞萌,,false,,,dx,expert,11,11,Jack,394,46,46,71,14,571,,,,,,maimai でらっくす Splash,11101,
11101,GRÄNDIR,Rigel Theatre feat. ミーウェル,170,舞萌,,false,,,dx,master,13+,13.9,サファ太,500,29,123,124,37,813,,,,,,maimai でらっくす Splash,11101,
